
央视频道,#genre#
环球IPV6,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001024/index.m3u8?virtualDomain=yinhe.live_hls.zte.com$LR•IPV6
「SG」亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd$LR•IPV4
[HD]亚洲新闻,https://stream1.freetv.fun/769243f668e6ffa1dfcbf56f1dcc086f47c3a2cbc8f83af53fefbe2f6d7462c4.m3u8$LR•IPV4
中國環球,http://live.cgtn.com/500/prog_index.m3u8$LR•IPV4
华文一台,http://vvlive.eztv.vip/huawen1/huawen1.m3u8?auth_key=1661769627-0-0-3a16475ac0fa2a152a25661e8634fe39$LR•IPV4
华文六台,http://vvlive.eztv.vip/huawen6/huawen6.m3u8?auth_key=1662611110-0-0-cf20c4fcf669736034b6ceac0d01d403$LR•IPV4
NHK世界,https://nhkwlive-ojp.akamaized.net/hls/live/2003459/nhkwlive-ojp-en/index_4M.m3u8$LR•IPV4

影视轮播,#genre#
漫威影院,http://1.94.31.214:35455/douyu/1713615$LR•IPV4
康熙微服私访记,http://live.nctv.top/huya.php?id=11342418$LR•IPV4•2『线路1』
康熙微服私访记,https://lunbo.freetv.top/yy/1352811698$LR•IPV4•2『线路2』
西游记续集,http://live.nctv.top/douyu.php?id=3113309$LR•IPV4•2『线路1』
西游记续集,http://zzy789.xyz/douyu1.php?id=3113309$LR•IPV4•2『线路2』
周星驰电影,http://cfss.cc/cdn/hy/11342412.m3u8$LR•IPV4•2『线路1』
周星驰电影,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8$LR•IPV4•2『线路2』
林正英电影,http://cfss.cc/cdn/hy/11342421.m3u8$LR•IPV4•2『线路1』
林正英电影,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8$LR•IPV4•2『线路2』
刘德华电影,http://live.nctv.top/huya.php?id=11342424$LR•IPV4•2『线路1』
刘德华电影,http://1.94.31.214:35455/huya/11342424$LR•IPV4•2『线路2』
古天乐电影,http://live.nctv.top/huya.php?id=29982675$LR•IPV4•2『线路1』
古天乐电影,http://1.94.31.214:35455/huya/29982675$LR•IPV4•2『线路2』
李连杰电影,http://live.nctv.top/huya.php?id=11342390$LR•IPV4•2『线路1』
李连杰电影,http://1.94.31.214:35455/huya/11342390$LR•IPV4•2『线路2』
甄子丹电影,http://live.nctv.top/huya.php?id=11352935$LR•IPV4•2『线路1』
甄子丹电影,http://1.94.31.214:35455/huya/11352935$LR•IPV4•2『线路2』
沈腾电影,http://live.nctv.top/huya.php?id=11601968$LR•IPV4•2『线路1』
沈腾电影,http://1.94.31.214:35455/huya/11601968$LR•IPV4•2『线路2』
黄渤电影,http://live.nctv.top/huya.php?id=11352876$LR•IPV4•2『线路1』
黄渤电影,http://1.94.31.214:35455/huya/11352876$LR•IPV4•2『线路2』
王晶电影,http://live.nctv.top/huya.php?id=11602058$LR•IPV4•3『线路1』
王晶电影,http://1.94.31.214:35455/huya/11602058$LR•IPV4•3『线路2』
王晶电影,http://cfss.cc/cdn/hy/11602058.m3u8$LR•IPV4•3『线路3』
金庸武侠,http://live.nctv.top/huya.php?id=11342435$LR•IPV4•3『线路1』
金庸武侠,http://1.94.31.214:35455/huya/11342435$LR•IPV4•3『线路2』
金庸武侠,http://cfss.cc/cdn/hy/11342435.m3u8$LR•IPV4•3『线路3』
功夫电影,http://live.nctv.top/huya.php?id=11352941$LR•IPV4•3『线路1』
功夫电影,http://1.94.31.214:35455/huya/11352941$LR•IPV4•3『线路2』
功夫电影,http://cfss.cc/cdn/hy/11352941.m3u8$LR•IPV4•3『线路3』
[SD]功夫电影,https://stream1.freetv.fun/20bf8910adfeb3308bf8d0ef2e6b136fedacf4af549dcc7d2e2dc0e6829108cc.m3u8$LR•IPV4
玄幻电影,http://live.nctv.top/huya.php?id=11342414$LR•IPV4
【林正英经典】玄幻电影,https://lunbo.freetv.top/yy/1462895099$LR•IPV4
国内玄幻电影-林正英,https://lunbo.freetv.top/yy/1354932444$LR•IPV4
贺岁电影,http://live.nctv.top/huya.php?id=11601986$LR•IPV4•2『线路1』
贺岁电影,http://1.94.31.214:35455/huya/11601986$LR•IPV4•2『线路2』
天映经典,https://cdn.iptv8k.top/dl/jrys.php?id=71&time=20240926215313&ip=111.229.253.40$LR•IPV4•12『线路1』
天映经典,https://stream1.freetv.fun/tian-ying-jing-dian-5.m3u8$LR•IPV4•12『线路2』
天映经典,https://migu.188766.xyz/?migutoken=3637f4ae3861b554c9b368728cc8b391&id=Celestial2&type=dy$LR•IPV4•12『线路3』
天映经典,http://php.jdshipin.com/smt.php?id=Celestial2$LR•IPV4•12『线路4』
天映经典,https://hls-gateway.vpstv.net/streams/709488.m3u8$LR•IPV4•12『线路5』
天映经典,https://epg.pw/stream/cb817875cf26eb683af274dd8cdf7f559a71353d9565c32447c8d98894bc8095.ctv$LR•IPV4•12『线路6』
天映经典,http://tl.061833.xyz/tl/null-1$LR•IPV4•12『线路7』
天映经典,http://frus7.jdiptv.cc/live/xgtyjdgy.m3u8kdstime=1743869071&kdssign=3f092afa312e4f7baae83a964e07bf1a$LR•IPV4•12『线路8』
天映经典,https://smt.1789.dpdns.org/smt3.2.1.php?id=Celestial2$LR•IPV4•12『线路9』
天映经典,https://100.061833.xyz/stream/mytv/null-1/stream.m3u8?uid=3291919010&u=rty789&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc$LR•IPV4•12『线路10』
天映经典,https://live.tvfix.org/live/tyjd/index.m3u8$LR•IPV4•12『线路11』
天映经典,https://live.tvfix.org/live/tyjd/1/v1000000/index.m3u8$LR•IPV4•12『线路12』
[SD]天映经典[geo-blocked],https://stream1.freetv.fun/4fad3bfb96a651e17352754e147d85d129403a04c1879c35b9a9a0b09c663079.ctv$LR•IPV4
[SD]天映经典,https://stream1.freetv.fun/543807bf61044897d834a8090d0736872c415b832c4bab02b361408456b24f2b.ctv$LR•IPV4
东森洋片,https://cdn.iptv8k.top/dl/jrys.php?id=232&time=20240926215313&ip=111.229.253.40$LR•IPV4•12『线路1』
东森洋片,https://stream1.freetv.fun/dong-sen-yang-pian-3.m3u8$LR•IPV4•12『线路2』
东森洋片,http://s1.an94tv.cfd/aktv2/CH-2/AKTV.m3u8$LR•IPV4•12『线路3』
东森洋片,https://hls-gateway.vpstv.net/streams/476997.m3u8$LR•IPV4•12『线路4』
东森洋片,http://pullpackage.alivecdn.com/live/kik9tNVo2R9KMDD687bFX3vtLMD4Lwg69y94g8XKH40P1BOa5U.flv$LR•IPV4•12『线路5』
东森洋片,https://live.catvod.com/catvod_com.php?id=ettvwestern$LR•IPV4•12『线路6』
东森洋片,http://live.catvod.com/smart.php?id=ettvwestern$LR•IPV4•12『线路7』
东森洋片,https://live.catvod.com/live.php?id=ettvwestern&token=db68a5975c00457036c2ee06023e5d93b4c5269f73044bec1cbfb813b47bf10a%3A1760491003%3ANTIuMTUwLjI5Ljk4$LR•IPV4•12『线路8』
东森洋片,https://live.catvod.com/live.php?id=ettvwestern&token=26c45d6636a1192c92dd36198e022f2af4d26b0204f907d6765bdfafcf964f04%3A1761182302%3ANTIuMjM0LjQzLjE3Nw%3D%3D$LR•IPV4•12『线路9』
东森洋片,https://live.catvod.com/live.php?id=ettvwestern&token=5e2cbbb7deb7d1b42f976b2d848ee5da6d09fa84744e0c7aaadd7dbe6ea33dca%3A1761268460%3AMTcyLjIwMC4xODMuMjQx$LR•IPV4•12『线路10』
东森洋片,http://live4play.uk/livehttpplay?channel_id=20080$LR•IPV4•12『线路11』
东森洋片,http://198.16.100.90:8278/ettvwestern/playlist.m3u8?tid=MA6A9686180296861802&ct=19193&tsum=79b2173b4455c70b50330eed478049a4$LR•IPV4•12『线路12』
[BD]东森洋片,https://stream1.freetv.fun/3a70db5e300010238343b5c177f3de936f8e86a9907984f8874f1f508438d505.ctv$LR•IPV4

yy轮播,#genre#
济公游记,http://live.iill.top/yy.php?id=1355265814$LR•IPV4
活佛济公3,http://live.nctv.top/huya.php?id=23903123$LR•IPV4
济公,https://lunbo.freetv.top/yy/1355265814$LR•IPV4
铁齿铜牙纪晓岚,http://live.nctv.top/huya.php?id=11342396$LR•IPV4•3『线路1』
铁齿铜牙纪晓岚,http://1.94.31.214:35455/huya/11342396$LR•IPV4•3『线路2』
铁齿铜牙纪晓岚,https://lunbo.freetv.top/yy/1382781415$LR•IPV4•3『线路3』
111 Tv,https://5db313b643fd8.streamlock.net/111/111/playlist.m3u8$LR•IPV4
「韩」111,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/240342839842.mp4$LR•IPV4
封神榜,http://luobo.bkpcp.top/yy/1353426319$LR•IPV4•8『线路1』
封神榜,http://www.clmy.cc:35455/yy/1353426319$LR•IPV4•8『线路2』
封神榜,http://live.iill.top/yy.php?id=1353426319$LR•IPV4•8『线路3』
封神榜,http://live.nctv.top/huya.php?id=29465849$LR•IPV4•8『线路4』
封神榜,http://1.94.31.214:35455/huya/29465849$LR•IPV4•8『线路5』
封神榜,http://cfss.cc/cdn/hy/23749096.m3u8$LR•IPV4•8『线路6』
封神榜,http://cfss.cc/cdn/hy/29465849.m3u8$LR•IPV4•8『线路7』
封神榜,https://lunbo.freetv.top/yy/1353426319$LR•IPV4•8『线路8』
鉴证实录,http://live.nctv.top/huya.php?id=23903183$LR•IPV4•2『线路1』
鉴证实录,http://1.94.31.214:35455/huya/23903183$LR•IPV4•2『线路2』
神探狄仁杰第一部,http://live.nctv.top/huya.php?id=11352958$LR•IPV4•2『线路1』
神探狄仁杰第一部,http://182.40.120.195/test-txdwk.flv.huya.com/src/1423787855-1423787855-6115122273666990080-2847699166-10057-A-0-1.m3u8$LR•IPV4•2『线路2』
神探狄仁杰第三部,http://live.nctv.top/huya.php?id=11342425$LR•IPV4•2『线路1』
神探狄仁杰第三部,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575548-1394575548-5989656370461278208-2789274552-10057-A-0-1.m3u8$LR•IPV4•2『线路2』
神探狄仁杰第二部,http://1.94.31.214:35455/yy/1382851146$LR•IPV4
神探狄仁杰1,https://lunbo.freetv.top/yy/1354930934$LR•IPV4•2『线路1』
神探狄仁杰1,https://lunbo.freetv.top/yy/1382851575$LR•IPV4•2『线路2』
神探狄仁杰2,https://lunbo.freetv.top/yy/1382828767$LR•IPV4•2『线路1』
神探狄仁杰2,https://lunbo.freetv.top/yy/1382851146$LR•IPV4•2『线路2』
神雕侠侣,http://live.nctv.top/huya.php?id=11352964$LR•IPV4•5『线路1』
神雕侠侣,http://1.94.31.214:35455/huya/11352964$LR•IPV4•5『线路2』
神雕侠侣,http://live.nctv.top/huya.php?id=23865171$LR•IPV4•5『线路3』
神雕侠侣,http://1.94.31.214:35455/huya/23865171$LR•IPV4•5『线路4』
神雕侠侣,https://lunbo.freetv.top/yy/1351762426$LR•IPV4•5『线路5』
你最爱的小龙女-神雕侠侣,https://lunbo.freetv.top/yy/1354926637$LR•IPV4
隋唐英雄传,http://luobo.bkpcp.top/yy/1352475619$LR•IPV4•3『线路1』
隋唐英雄传,http://1.94.31.214:35455/yy/1352475619$LR•IPV4•3『线路2』
隋唐英雄传,https://lunbo.freetv.top/yy/1352475619$LR•IPV4•3『线路3』
新白娘子传奇,http://lu.wqwqwq.sbs/yy/1354490667$LR•IPV4•6『线路1』
新白娘子传奇,http://luobo.bkpcp.top/yy/1354490667$LR•IPV4•6『线路2』
新白娘子传奇,http://www.clmy.cc:35455/yy/1354490667$LR•IPV4•6『线路3』
新白娘子传奇,http://live.iill.top/yy.php?id=1354490667$LR•IPV4•6『线路4』
新白娘子传奇,http://1.94.31.214:35455/yy/1354490667$LR•IPV4•6『线路5』
新白娘子传奇,https://lunbo.freetv.top/yy/1354490667$LR•IPV4•6『线路6』
新白娘子传奇-女神赵雅芝,https://lunbo.freetv.top/yy/1354930969$LR•IPV4
狄仁杰电影,http://live.nctv.top/huya.php?id=30080229$LR•IPV4•2『线路1』
狄仁杰电影,http://1.94.31.214:35455/huya/30080229$LR•IPV4•2『线路2』
狄仁杰,https://lunbo.freetv.top/yy/1351755386$LR•IPV4
朵宝陪你看狄仁杰,https://lunbo.freetv.top/yy/1353753252$LR•IPV4
西游记后传,http://luobo.bkpcp.top/yy/1353392400$LR•IPV4•3『线路1』
西游记后传,http://1.94.31.214:35455/yy/1353392400$LR•IPV4•3『线路2』
西游记后传,https://lunbo.freetv.top/yy/1382736846$LR•IPV4•3『线路3』
西游记后传 蓝光,https://lunbo.freetv.top/yy/1353392400$LR•IPV4
水浒传,http://www.clmy.cc:35455/yy/1353873252$LR•IPV4•4『线路1』
水浒传,http://www.clmy.cc:35455/yy/1353873252$LR•IPV4•4『线路2』
水浒传,https://lunbo.freetv.top/yy/1353852605$LR•IPV4•4『线路3』
水浒传,https://lunbo.freetv.top/yy/1507704566$LR•IPV4•4『线路4』
新水浒传,http://cfss.cc/cdn/hy/11342384.m3u8$LR•IPV4•2『线路1』
新水浒传,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394565188-1394565188-5989611874600091648-2789253832-10057-A-0-1.m3u8$LR•IPV4•2『线路2』
【水浒传】24h,https://lunbo.freetv.top/yy/1382702247$LR•IPV4
欢乐颂,http://luobo.bkpcp.top/yy/1382735624$LR•IPV4•3『线路1』
欢乐颂,http://zzy789.xyz/douyu1.php?id=3756989$LR•IPV4•3『线路2』
欢乐颂,https://lunbo.freetv.top/yy/1382735624$LR•IPV4•3『线路3』
上海滩,http://luobo.bkpcp.top/yy/1382745184$LR•IPV4•2『线路1』
上海滩,http://live.iill.top/yy.php?id=1382745184$LR•IPV4•2『线路2』
变形金刚合集,http://1.94.31.214:35455/yy/1382736803$LR•IPV4
变形金刚1,https://vd3.bdstatic.com/mda-khb9j4g6c25biyqj/v1-cae/1080p/mda-khb9j4g6c25biyqj.mp4$LR•IPV4
变形金刚UHD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/720p/h264_delogo/1649341231263414752/mda-nd6k8tnavw6sj0a5.mp4$LR•IPV4
变形金刚LD,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/1080p/cae_h264_delogo/1649341416696755483/mda-nd6k8tnavw6sj0a5.mp4$LR•IPV4
变形金刚2K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/qhd/cae_h264_delogo/1649341416716222901/mda-nd6k8tnavw6sj0a5.mp4$LR•IPV4
变形金刚4K,https://vd3.bdstatic.com/mda-nd6k8tnavw6sj0a5/uhd/cae_h264_delogo/1649341416749683469/mda-nd6k8tnavw6sj0a5.mp4$LR•IPV4
变形金刚,https://lunbo.freetv.top/yy/1382736803$LR•IPV4
陈情令,http://live.nctv.top/huya.php?id=29465862$LR•IPV4•4『线路1』
陈情令,http://182.40.120.195/test-txdwk.flv.huya.com/src/1239543150218-1239543150218-11134998938774405120-2479086423892-10057-A-0-1.m3u8$LR•IPV4•4『线路2』
陈情令,http://cfss.cc/cdn/hy/29465862.m3u8$LR•IPV4•4『线路3』
陈情令,https://lunbo.freetv.top/yy/1382745121$LR•IPV4•4『线路4』
灌篮高手,http://luobo.bkpcp.top/yy/1382735626$LR•IPV4•3『线路1』
灌篮高手,http://1.94.31.214:35455/yy/1382735626$LR•IPV4•3『线路2』
灌篮高手,https://lunbo.freetv.top/yy/1382735626$LR•IPV4•3『线路3』
车迷频道,http://120.76.248.139/live/bfgd/4200000146.m3u8$LR•IPV4•2『线路1』
车迷频道,http://ygbh.site/php/bfgd.php?id=146$LR•IPV4•2『线路2』
鬼吹灯之龙岭迷窟,http://live.nctv.top/huya.php?id=29465863$LR•IPV4•2『线路1』
鬼吹灯之龙岭迷窟,http://1.94.31.214:35455/huya/29465863$LR•IPV4•2『线路2』
湖南张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8$LR•IPV4
「中」王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8$LR•IPV4
「中」翁立友-迷魂香,http://vd1.bdstatic.com/mda-hid0euc4xc7xmum0/sc/mda-hid0euc4xc7xmum0.mp4$LR•IPV4
穿越森林的迷宫,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/52bf33932d1646529b95b044f187d4d3/1200.m3u8$LR•IPV4
狮族迷踪1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/801151749824437aaa0afa87bfcf7abf/1200.m3u8$LR•IPV4
狮族迷踪2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b4ff6041c00246af815b679a7ee6c4a6/1200.m3u8$LR•IPV4
狮族迷踪3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5e01c3ff2a5844ab80643ce67ba29026/1200.m3u8$LR•IPV4
是你的迷弟吖,https://www.goodiptv.club/douyu/7039598$LR•IPV4
电视迷痴迷港剧,https://www.goodiptv.club/huya/29465851$LR•IPV4
电视剧痴迷者,https://www.goodiptv.club/huya/29465856$LR•IPV4
迷失,https://www.goodiptv.club/huya/11602041$LR•IPV4
阿汤哥的影迷,https://www.goodiptv.club/huya/21059585$LR•IPV4
港剧迷狂热,https://www.goodiptv.club/huya/29465847$LR•IPV4
哀是麦子的球迷2,https://www.goodiptv.club/huya/29982673$LR•IPV4
小军迷,https://www.goodiptv.club/huya/11352909$LR•IPV4
迷你鱼,https://www.goodiptv.club/huya/20985773$LR•IPV4
鲨手不太冷的影迷,https://www.goodiptv.club/huya/21059586$LR•IPV4
我是港剧迷,https://www.goodiptv.club/huya/23903085$LR•IPV4
教父三部曲的影迷,https://www.goodiptv.club/huya/21059589$LR•IPV4
电影迷小雅,https://www.goodiptv.club/douyu/9639225$LR•IPV4
巅峰球迷会,https://www.goodiptv.club/douyu/10417360$LR•IPV4
迷影至下Filmlast,https://www.goodiptv.club/douyu/9187596$LR•IPV4
淼漫迷,https://www.goodiptv.club/douyu/9455567$LR•IPV4
迷剧阿菁,https://www.goodiptv.club/douyu/9486024$LR•IPV4
迷糊不迷糊 正在直播,https://lunbo.freetv.top/yy/1461931969$LR•IPV4
影迷心公社,https://www.goodiptv.club/huya/30522289$LR•IPV4
小迷糊,https://www.goodiptv.club/huya/29580971$LR•IPV4
哀是麦子的球迷,https://www.goodiptv.club/huya/16162176$LR•IPV4
艾迷追剧,https://www.goodiptv.club/huya/30296786$LR•IPV4
剧迷小灯泡,https://www.goodiptv.club/huya/30399965$LR•IPV4
谈判专家,http://luobo.bkpcp.top/yy/1382735560$LR•IPV4
漫画解说,http://luobo.bkpcp.top/yy/1382735568$LR•IPV4•5『线路1』
漫画解说,https://www.goodiptv.club/douyu/5907076$LR•IPV4•5『线路2』
漫画解说,https://mursor.ottiptv.cc/yy/1382735568$LR•IPV4•5『线路3』
漫画解说,https://yylunbo.ottiptv.cc/yy/1382735568$LR•IPV4•5『线路4』
漫画解说,https://lunbo.freetv.top/yy/1382735568$LR•IPV4•5『线路5』
寻秦记,http://live.nctv.top/huya.php?id=29465848$LR•IPV4•5『线路1』
寻秦记,http://1.94.31.214:35455/huya/29465848$LR•IPV4•5『线路2』
寻秦记,http://cfss.cc/cdn/hy/23864973.m3u8$LR•IPV4•5『线路3』
寻秦记,http://cfss.cc/cdn/hy/29465848.m3u8$LR•IPV4•5『线路4』
寻秦记,https://lunbo.freetv.top/yy/1354658048$LR•IPV4•5『线路5』
寻秦记-穿越剧经典,https://lunbo.freetv.top/yy/1382749900$LR•IPV4•2『线路1』
寻秦记-穿越剧经典,https://lunbo.freetv.top/yy/1382851591$LR•IPV4•2『线路2』
淘电影,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226552/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EXOsrWMA-UCdUl1hQSR9EKw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNg3bzRax0E9tLmO9xgXVx8%2CEND$LR•IPV6•10『线路1』
淘电影,http://dsj.motem.top:8880/bptv/10000100000000050000000003887498.m3u8$LR•IPV4•10『线路2』
淘电影,http://yc.myds.me:35455/bptv/10000100000000050000000003887498.m3u8$LR•IPV4•10『线路3』
淘电影,https://stream1.freetv.fun/tao-dian-ying-3.ctv$LR•IPV4•10『线路4』
淘电影,https://stream1.freetv.fun/tao-dian-ying-8.ctv$LR•IPV4•10『线路5』
淘电影,https://stream1.freetv.fun/tao-dian-ying-7.ctv$LR•IPV4•10『线路6』
淘电影,https://stream1.freetv.fun/tao-dian-ying-6.ctv$LR•IPV4•10『线路7』
淘电影,https://stream1.freetv.fun/tao-dian-ying-2.ctv$LR•IPV4•10『线路8』
淘电影,https://stream1.freetv.fun/tao-dian-ying-9.ctv$LR•IPV4•10『线路9』
淘电影,https://stream1.freetv.fun/tao-dian-ying-1.ctv$LR•IPV4•10『线路10』
峨眉电影,http://wouu.net:9977/udp/239.93.1.54:5140$LR•IPV4
西部电影,http://112.46.105.20:8009/hls/62/index.m3u8$LR•IPV4
纬来电影,http://bxtv.3a.ink/api.php?id=wldy$LR•IPV4•12『线路1』
纬来电影,https://stream1.freetv.fun/wei-lai-dian-ying-1.m3u8$LR•IPV4•12『线路2』
纬来电影,https://hls-gateway.vpstv.net/streams/477063.m3u8$LR•IPV4•12『线路3』
纬来电影,https://smart.pendy.dpdns.org/Smart.php?id=videolandmovie$LR•IPV4•12『线路4』
纬来电影,http://pullpackage.alivecdn.com/live/LIjQbqWr0oCfwR6SjWMVXyUh5m1qsJgqORFprvbBloK6NfqVBD.flv$LR•IPV4•12『线路5』
纬来电影,https://live.catvod.com/catvod_com.php?id=videolandmovie$LR•IPV4•12『线路6』
纬来电影,https://smt.iktv.ddns-ip.net/Smart.php?id=videolandmovie$LR•IPV4•12『线路7』
纬来电影,http://live.catvod.com/smart.php?id=videolandmovie$LR•IPV4•12『线路8』
纬来电影,https://live.catvod.com/live.php?id=videolandmovie&token=a76bdc035b650a1c05ec1f7fb9f26ae2f5af7dd30a77937811b00e06d85b6954%3A1760491003%3ANTIuMTUwLjI5Ljk4$LR•IPV4•12『线路9』
纬来电影,https://stream1.freetv.fun/wei-lai-dian-ying-3.m3u8$LR•IPV4•12『线路10』
纬来电影,http://live4play.uk/livehttpplay?channel_id=20199$LR•IPV4•12『线路11』
纬来电影,http://122.117.71.103:8554/http/61.222.53.250:8081/hls/69/811/ch35.m3u8$LR•IPV4•12『线路12』
经典电影,https://cdn.iptv8k.top/dl/jrys.php?id=396&time=20240926215313&ip=111.229.253.40$LR•IPV4•8『线路1』
经典电影,http://goo.bkpcp.top/mg/jdxgdy$LR•IPV4•8『线路2』
经典电影,https://tv.iill.top/4gtv/201$LR•IPV4•8『线路3』
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-2.ctv$LR•IPV4•8『线路4』
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-9.ctv$LR•IPV4•8『线路5』
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-8.ctv$LR•IPV4•8『线路6』
经典电影,https://stream1.freetv.fun/jing-dian-dian-ying-1.ctv$LR•IPV4•8『线路7』
经典电影,https://mursor.ottiptv.cc/bilibili/1777481601$LR•IPV4•8『线路8』
IPTV经典电影,http://113.88.211.3:9898/hls/71/index.m3u8$LR•IPV4
中国电影频道,https://live.tvfix.org/live/cmc/index.m3u8$LR•IPV4
漫威电影,http://1.94.31.214:35455/douyu/6140589$LR•IPV4•2『线路1』
漫威电影,http://zzy789.xyz/douyu1.php?id=6140589$LR•IPV4•2『线路2』
豆瓣电影,http://zzy789.xyz/douyu1.php?id=8770422$LR•IPV4
龙华电影,http://api.mytv666.top/api/hk.php?id=3035323564303234633636363432306231623132633130343263343863633231267469643d74762669643d313237$LR•IPV4•3『线路1』
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8$LR•IPV4•3『线路2』
龙华电影,http://37.27.111.214:8080/live/19/hls.m3u8$LR•IPV4•3『线路3』
靖天电影,http://api.mytv666.top/api/hk.php?id=3235646236316132333834636665636537663935383763353038393730396532267469643d74762669643d313236$LR•IPV4•3『线路1』
靖天电影,http://live4play.uk/livehttpplay?channel_id=12037$LR•IPV4•3『线路2』
靖天电影,http://litv.zapi.us.kg/?id=4gtv-4gtv061$LR•IPV4•3『线路3』
靖天电影台,https://aktv.top/AKTV/live/aktv/null6/AKTV.m3u8$LR•IPV4
经典深圳旁边电影,http://mg.hmysapp.cn:177/ckmg/zb.php?id=jdxgdy$LR•IPV4
韩国电影1,https://stream.ads.ottera.tv/playlist.m3u8?network_id=595$LR•IPV4
韩国电影2,https://stream.ads.ottera.tv/playlist.m3u8?network_id=743$LR•IPV4
成龙电影,http://live.nctv.top/huya.php?id=11342386$LR•IPV4•2『线路1』
成龙电影,http://zzy789.xyz/douyu1.php?id=3379942$LR•IPV4•2『线路2』
强森电影,http://live.nctv.top/huya.php?id=21059581$LR•IPV4•3『线路1』
强森电影,http://1.94.31.214:35455/huya/21059581$LR•IPV4•3『线路2』
强森电影,http://cfss.cc/cdn/hy/21059581.m3u8$LR•IPV4•3『线路3』
怪兽电影,http://live.nctv.top/huya.php?id=21059577$LR•IPV4
武侠电影,http://live.nctv.top/huya.php?id=11342427$LR•IPV4
罪犯电影,http://live.nctv.top/huya.php?id=11352962$LR•IPV4
战争电影,http://live.nctv.top/huya.php?id=21059574$LR•IPV4
谍战电影,http://live.nctv.top/huya.php?id=21059585$LR•IPV4
枪战电影,http://live.nctv.top/huya.php?id=21059579$LR•IPV4
末日电影合集,http://luobo.bkpcp.top/yy/1354889019$LR•IPV4•2『线路1』
末日电影合集,http://1.94.31.214:35455/yy/1354889019$LR•IPV4•2『线路2』
电影八点档,http://live.metshop.top/huya/880261?cdn=alicdn$LR•IPV4
电影刘德华,http://live.metshop.top/huya/11342424?cdn=alicdn$LR•IPV4
电影功夫片,http://live.metshop.top/huya/11352941?cdn=alicdn$LR•IPV4
电影嫣然影厅,http://live.metshop.top/huya/11601977?cdn=alicdn$LR•IPV4
电影梁家辉,http://live.metshop.top/huya/11342429?cdn=alicdn$LR•IPV4
电影谍战,http://live.metshop.top/huya/21059585?cdn=alicdn$LR•IPV4
电影贺岁,http://live.metshop.top/huya/11601971?cdn=alicdn$LR•IPV4
电影高分动作,http://live.metshop.top/huya/11352884?cdn=alicdn$LR•IPV4
电影_武侠,http://cfss.cc/cdn/hy/11342427.m3u8$LR•IPV4
电影_玄幻,http://cfss.cc/cdn/hy/11342414.m3u8$LR•IPV4
电影_国产,http://cfss.cc/cdn/hy/11352973.m3u8$LR•IPV4
电影_洪金宝,http://cfss.cc/cdn/hy/11279251.m3u8$LR•IPV4
电影_斯坦森,http://cfss.cc/cdn/hy/21059588.m3u8$LR•IPV4
电影_不挤影院,http://cfss.cc/cdn/hy/11352897.m3u8$LR•IPV4
电影_许氏三杰,http://cfss.cc/cdn/hy/11602033.m3u8$LR•IPV4
电影_高分动作,http://cfss.cc/cdn/hy/11352884.m3u8$LR•IPV4
电影_欢笑影院,http://cfss.cc/cdn/hy/11352894.m3u8$LR•IPV4
电影_国产悬疑,http://cfss.cc/cdn/hy/11342395.m3u8$LR•IPV4
电影_黑帮斗争,http://cfss.cc/cdn/hy/11342419.m3u8$LR•IPV4
电影_喜乐影院,http://cfss.cc/cdn/hy/21059580.m3u8$LR•IPV4
双滦电影,https://jwcdnqx.hebyun.com.cn/zb/slys/1500k/tzwj_video.m3u8$LR•IPV4
